1998-08-20T00:05:12.5  232.003617   12.691  -3.982  -2.681   -8.975   9.737  -2.957    0.195     43.20   192.32 -1824.04   -131.12  -193.64 -1819.70  0
1998-08-20T00:05:17.5  232.003675   13.056  -4.605  -3.497   -8.977  10.437  -3.793    0.176     41.21   184.45 -1824.95   -125.44  -187.85 -1820.75  0
1998-08-20T00:05:22.5  232.003733   12.982  -4.753  -3.817   -8.837  10.519  -4.115    0.095     39.22   176.56 -1825.81   -119.76  -182.06 -1821.76  0
1998-08-20T00:05:27.5  232.003791   12.873  -4.919  -4.108   -8.660  10.600  -4.407    0.073     37.23   168.68 -1826.65   -114.08  -176.27 -1822.74  0
1998-08-20T00:05:32.5  232.003848   12.581  -4.769  -3.993   -8.483  10.327  -4.285    0.116     35.24   160.79 -1827.44   -108.39  -170.47 -1823.69  0
1998-08-20T00:05:37.5  232.003906   12.529  -5.018  -3.766   -8.314  10.522  -4.063    0.143     33.24   152.90 -1828.21   -102.70  -164.67 -1824.60  0
1998-08-20T00:05:42.5  232.003964   13.125  -5.082  -3.572   -8.798  10.882  -3.879    0.235     31.25   145.00 -1828.93    -97.01  -158.86 -1825.47  0
1998-08-20T00:05:47.5  232.004022   13.544  -4.820  -3.215   -9.292  10.874  -3.522    0.101     29.25   137.11 -1829.63    -91.32  -153.05 -1826.31  0
1998-08-20T00:05:52.5  232.004080   13.345  -4.961  -3.361   -9.049  10.892  -3.669    0.154     27.25   129.21 -1830.28    -85.63  -147.24 -1827.12  0
1998-08-20T00:05:57.5  232.004138   13.557  -5.182  -3.413   -9.122  11.189  -3.729    0.135     25.26   121.30 -1830.90    -79.93  -141.43 -1827.88  0
1998-08-20T00:06:02.5  232.004196   13.340  -5.200  -3.887   -8.924  11.083  -4.200    0.141     23.26   113.40 -1831.48    -74.23  -135.61 -1828.61  0
1998-08-20T00:06:07.5  232.004253   13.150  -5.122  -4.292   -8.799  10.908  -4.600    0.090     21.26   105.49 -1832.03    -68.54  -129.79 -1829.30  0
1998-08-20T00:06:12.5  232.004311   13.472  -5.167  -4.369   -9.055  11.107  -4.683    0.166     19.26    97.58 -1832.53    -62.84  -123.97 -1829.96  0
1998-08-20T00:06:17.5  232.004369   13.613  -5.220  -4.482   -9.150  11.221  -4.799    0.123     17.26    89.67 -1833.00    -57.14  -118.15 -1830.57  0
1998-08-20T00:06:22.5  232.004427   13.640  -4.874  -4.830   -9.346  10.925  -5.139    0.098     15.26    81.76 -1833.43    -51.43  -112.32 -1831.15  0
1998-08-20T00:06:27.5  232.004485   13.366  -4.780  -4.949   -9.157  10.704  -5.252    0.155     13.26    73.84 -1833.83    -45.73  -106.49 -1831.70  0
1998-08-20T00:06:32.5  232.004543   13.065  -4.882  -4.529   -8.846  10.652  -4.831    0.150     11.26    65.93 -1834.19    -40.03  -100.66 -1832.21  0
1998-08-20T00:06:37.5  232.004601   13.074  -4.842  -5.206   -8.872  10.603  -5.506    0.319      9.25    58.01 -1834.52    -34.32   -94.83 -1832.68  0
1998-08-20T00:06:42.5  232.004659   12.684  -4.832  -5.237   -8.541  10.398  -5.531    0.202      7.25    50.09 -1834.81    -28.62   -88.99 -1833.12  0
1998-08-20T00:06:47.5  232.004716   13.622  -5.404  -4.148   -9.067  11.392  -4.470    0.166      5.25    42.17 -1835.06    -22.91   -83.15 -1833.53  0
1998-08-20T00:06:52.5  232.004774   13.878  -5.304  -4.021   -9.339  11.437  -4.344    0.149      3.25    34.25 -1835.28    -17.20   -77.32 -1833.90  0
1998-08-20T00:06:57.5  232.004832   13.762  -5.156  -4.095   -9.313  11.249  -4.413    0.105      1.24    26.33 -1835.47    -11.50   -71.48 -1834.23  0
1998-08-20T00:07:02.5  232.004890   13.732  -5.227  -4.001   -9.251  11.298  -4.320    0.084     -0.76    18.41 -1835.61     -5.79   -65.63 -1834.52  0
1998-08-20T00:07:07.5  232.004948   13.731  -5.409  -4.065   -9.160  11.453  -4.389    0.123     -2.77    10.49 -1835.72     -0.08   -59.79 -1834.78  0
1998-08-20T00:07:12.5  232.005006   14.390  -5.405  -3.602   -9.733  11.792  -3.935    0.134     -4.77     2.57 -1835.79      5.62   -53.95 -1834.99  0
1998-08-20T00:07:17.5  232.005064   14.698  -5.447  -3.277   -9.978  11.991  -3.616    0.135     -6.77    -5.35 -1835.82     11.33   -48.10 -1835.17  0
1998-08-20T00:07:22.5  232.005122   14.815  -5.377  -3.185  -10.115  11.992  -3.523    0.070     -8.78   -13.28 -1835.82     17.04   -42.26 -1835.32  0
1998-08-20T00:07:27.5  232.005179   14.878  -5.331  -3.179  -10.192  11.984  -3.518    0.089    -10.78   -21.20 -1835.78     22.75   -36.41 -1835.43  0
1998-08-20T00:07:32.5  232.005237   14.914  -5.426  -3.287  -10.176  12.081  -3.628    0.115    -12.79   -29.12 -1835.70     28.45   -30.56 -1835.50  0
1998-08-20T00:07:37.5  232.005295   15.091  -5.351  -2.982  -10.368  12.114  -3.324    0.089    -14.79   -37.04 -1835.59     34.16   -24.71 -1835.54  0
1998-08-20T00:07:42.5  232.005353   15.076  -5.432  -2.918  -10.314  12.177  -3.262    0.101    -16.79   -44.96 -1835.45     39.86   -18.87 -1835.54  0
1998-08-20T00:07:47.5  232.005411   15.171  -5.336  -2.744  -10.445  12.147  -3.087    0.088    -18.80   -52.87 -1835.27     45.57   -13.02 -1835.51  0
1998-08-20T00:07:52.5  232.005469   15.104  -5.372  -2.819  -10.369  12.142  -3.162    0.081    -20.80   -60.79 -1835.05     51.27    -7.17 -1835.45  0
1998-08-20T00:07:57.5  232.005527   14.897  -5.229  -3.049  -10.261  11.908  -3.386    0.110    -22.80   -68.71 -1834.80     56.97    -1.32 -1835.34  0
1998-08-20T00:08:02.5  232.005584   14.672  -5.388  -2.984   -9.987  11.934  -3.321    0.103    -24.81   -76.62 -1834.51     62.67     4.53 -1835.20  0
1998-08-20T00:08:07.5  232.005642   14.537  -5.329  -3.105   -9.900  11.812  -3.439    0.125    -26.81   -84.54 -1834.18     68.37    10.38 -1835.02  0
1998-08-20T00:08:12.5  232.005700   14.443  -4.950  -3.379  -10.009  11.430  -3.702    0.118    -28.81   -92.45 -1833.81     74.07    16.23 -1834.80  0
1998-08-20T00:08:17.5  232.005758   13.487  -4.437  -3.966   -9.438  10.491  -4.264    0.280    -30.82  -100.36 -1833.41     79.77    22.08 -1834.54  0
1998-08-20T00:08:22.5  232.005816   13.562  -4.591  -3.736   -9.426  10.668  -4.038    0.095    -32.82  -108.26 -1832.97     85.46    27.93 -1834.25  0
1998-08-20T00:08:27.5  232.005874   13.384  -4.382  -3.755   -9.377  10.398  -4.050    0.173    -34.82  -116.17 -1832.49     91.16    33.77 -1833.92  0
1998-08-20T00:08:32.5  232.005932   13.744  -4.248  -3.412   -9.757  10.471  -3.710    0.170    -36.82  -124.07 -1831.98     96.85    39.62 -1833.56  0
1998-08-20T00:08:37.5  232.005990   13.760  -4.695  -3.211   -9.546  10.871  -3.519    0.369    -38.82  -131.97 -1831.44    102.54    45.47 -1833.17  0
1998-08-20T00:08:42.5  232.006047   13.936  -5.008  -3.073   -9.542  11.233  -3.391    0.103    -40.82  -139.87 -1830.86    108.23    51.31 -1832.73  0
1998-08-20T00:08:47.5  232.006105   13.627  -5.135  -2.939   -9.211  11.192  -3.255    0.139    -42.82  -147.76 -1830.24    113.91    57.16 -1832.27  0
1998-08-20T00:08:52.5  232.006163   13.292  -4.728  -3.039   -9.125  10.669  -3.340    0.157    -44.82  -155.66 -1829.59    119.60    63.00 -1831.76  0
1998-08-20T00:08:57.5  232.006221   12.889  -4.560  -3.028   -8.861  10.323  -3.320    0.168    -46.81  -163.54 -1828.90    125.28    68.84 -1831.22  0
1998-08-20T00:09:02.5  232.006279   12.541  -4.474  -2.963   -8.603  10.075  -3.248    0.193    -48.81  -171.43 -1828.18    130.96    74.68 -1830.65  0
1998-08-20T00:09:07.5  232.006337   13.415  -4.499  -2.817   -9.348  10.539  -3.116    0.488    -50.81  -179.31 -1827.41    136.63    80.52 -1830.03  0
1998-08-20T00:09:12.5  232.006395   12.472  -4.345  -2.930   -8.609   9.929  -3.211    0.153    -52.80  -187.19 -1826.61    142.31    86.36 -1829.38  0
1998-08-20T00:09:17.5  232.006453   12.094  -4.184  -2.969   -8.362   9.600  -3.241    0.083    -54.80  -195.06 -1825.77    147.98    92.19 -1828.69  0
1998-08-20T00:09:22.5  232.006510   11.971  -4.278  -2.938   -8.209   9.620  -3.210    0.108    -56.79  -202.93 -1824.90    153.64    98.03 -1827.96  0
1998-08-20T00:09:27.5  232.006568   11.956  -4.302  -2.880   -8.184   9.635  -3.152    0.098    -58.78  -210.80 -1823.99    159.31   103.86 -1827.20  0
1998-08-20T00:09:32.5  232.006626   11.834  -4.162  -2.944   -8.149   9.451  -3.212    0.093    -60.78  -218.66 -1823.04    164.97   109.69 -1826.40  0
1998-08-20T00:09:37.5  232.006684   11.686  -4.261  -2.781   -7.971   9.466  -3.049    0.126    -62.77  -226.52 -1822.06    170.63   115.52 -1825.57  0
1998-08-20T00:09:42.5  232.006742   11.637  -4.332  -2.683   -7.894   9.506  -2.951    0.116    -64.76  -234.37 -1821.05    176.28   121.34 -1824.70  0
1998-08-20T00:09:47.5  232.006800   11.576  -4.400  -2.934   -7.807   9.527  -3.203    0.158    -66.75  -242.22 -1820.00    181.94   127.17 -1823.80  0
1998-08-20T00:09:52.5  232.006858   11.778  -4.248  -2.908   -8.057   9.497  -3.177    0.125    -68.73  -250.07 -1818.92    187.58   132.99 -1822.87  0
1998-08-20T00:09:57.5  232.006916   11.724  -4.435  -3.050   -7.918   9.629  -3.322    0.094    -70.72  -257.91 -1817.80    193.23   138.81 -1821.89  0
1998-08-20T00:10:02.5  232.006973   11.710  -4.417  -2.919   -7.915   9.609  -3.190    0.072    -72.71  -265.74 -1816.64    198.87   144.62 -1820.88  0
1998-08-20T00:10:07.5  232.007031   11.705  -4.449  -2.925   -7.894   9.635  -3.198    0.078    -74.69  -273.57 -1815.44    204.50   150.43 -1819.83  0
1998-08-20T00:10:12.5  232.007089   11.699  -4.264  -2.997   -7.981   9.469  -3.264    0.081    -76.67  -281.39 -1814.21    210.14   156.24 -1818.75  0
1998-08-20T00:10:17.5  232.007147   11.674  -4.269  -3.210   -7.957   9.455  -3.477    0.091    -78.65  -289.21 -1812.94    215.76   162.05 -1817.62  0
1998-08-20T00:10:22.5  232.007205   11.655  -4.206  -3.082   -7.973   9.395  -3.348    0.072    -80.63  -297.02 -1811.63    221.39   167.85 -1816.47  0
1998-08-20T00:10:27.5  232.007263   11.651  -4.299  -3.017   -7.923   9.474  -3.285    0.090    -82.61  -304.82 -1810.29    227.01   173.65 -1815.27  0
1998-08-20T00:10:32.5  232.007321   11.673  -4.328  -2.825   -7.927   9.516  -3.094    0.089    -84.59  -312.62 -1808.92    232.62   179.45 -1814.04  0
1998-08-20T00:10:37.5  232.007378   11.739  -4.278  -2.928   -8.010   9.502  -3.196    0.112    -86.57  -320.42 -1807.51    238.23   185.24 -1812.78  0
1998-08-20T00:10:42.5  232.007436   11.718  -4.111  -2.998   -8.076   9.345  -3.262    0.098    -88.54  -328.20 -1806.07    243.84   191.03 -1811.49  0
1998-08-20T00:10:47.5  232.007494   11.813  -4.160  -2.956   -8.133   9.437  -3.223    0.119    -90.51  -335.99 -1804.59    249.44   196.81 -1810.15  0
1998-08-20T00:10:52.5  232.007552   11.849  -4.075  -2.851   -8.207   9.384  -3.117    0.091    -92.48  -343.76 -1803.07    255.04   202.60 -1808.79  0
1998-08-20T00:10:57.5  232.007610   11.840  -3.979  -2.943   -8.248   9.294  -3.206    0.103    -94.45  -351.53 -1801.52    260.63   208.37 -1807.38  0
1998-08-20T00:11:02.5  232.007668   11.822  -3.860  -2.931   -8.292   9.182  -3.191    0.087    -96.42  -359.29 -1799.94    266.22   214.15 -1805.94  0
1998-08-20T00:11:07.5  232.007726   11.729  -3.975  -3.033   -8.154   9.232  -3.294    0.087    -98.39  -367.04 -1798.31    271.80   219.92 -1804.46  0
1998-08-20T00:11:12.5  232.007784   11.700  -4.030  -2.955   -8.101   9.267  -3.218    0.081   -100.35  -374.78 -1796.65    277.37   225.68 -1802.95  0
1998-08-20T00:11:17.5  232.007841   11.614  -4.213  -2.954   -7.935   9.382  -3.220    0.099   -102.32  -382.52 -1794.95    282.94   231.44 -1801.40  0
1998-08-20T00:11:22.5  232.007899   11.629  -4.072  -2.888   -8.019   9.270  -3.151    0.095   -104.28  -390.25 -1793.22    288.50   237.19 -1799.81  0
1998-08-20T00:11:27.5  232.007957   11.598  -4.023  -3.125   -8.016   9.205  -3.386    0.090   -106.23  -397.97 -1791.45    294.06   242.95 -1798.19  0
1998-08-20T00:11:32.5  232.008015   11.570  -4.093  -3.009   -7.957   9.255  -3.271    0.088   -108.19  -405.69 -1789.65    299.61   248.69 -1796.53  0
1998-08-20T00:11:37.5  232.008073   11.515  -4.269  -3.073   -7.822   9.377  -3.338    0.101   -110.15  -413.40 -1787.82    305.16   254.43 -1794.84  0
1998-08-20T00:11:42.5  232.008131   11.473  -4.383  -2.952   -7.729   9.459  -3.219    0.094   -112.10  -421.10 -1785.95    310.70   260.17 -1793.12  0
1998-08-20T00:11:47.5  232.008189   11.420  -4.473  -3.019   -7.638   9.508  -3.288    0.099   -114.05  -428.79 -1784.04    316.24   265.90 -1791.36  0
1998-08-20T00:11:52.5  232.008247   11.463  -4.367  -3.035   -7.728   9.437  -3.301    0.086   -116.00  -436.47 -1782.11    321.77   271.63 -1789.57  0
1998-08-20T00:11:57.5  232.008304   11.444  -4.458  -3.011   -7.667   9.507  -3.280    0.093   -117.95  -444.14 -1780.13    327.29   277.35 -1787.74  0
1998-08-20T00:12:02.5  232.008362   11.429  -4.420  -2.925   -7.673   9.469  -3.192    0.102   -119.89  -451.81 -1778.12    332.81   283.06 -1785.87  0
1998-08-20T00:12:07.5  232.008420   11.426  -4.510  -2.757   -7.626   9.549  -3.027    0.096   -121.84  -459.46 -1776.07    338.32   288.77 -1783.97  0
1998-08-20T00:12:12.5  232.008478   11.447  -4.505  -2.567   -7.647   9.560  -2.836    0.084   -123.78  -467.11 -1773.99    343.82   294.48 -1782.03  0
1998-08-20T00:12:17.5  232.008536   11.424  -4.615  -2.534   -7.571   9.645  -2.805    0.069   -125.71  -474.74 -1771.87    349.31   300.17 -1780.05  0
1998-08-20T00:12:22.5  232.008594   11.406  -4.467  -2.556   -7.630   9.508  -2.824    0.104   -127.65  -482.37 -1769.72    354.80   305.86 -1778.04  0
1998-08-20T00:12:27.5  232.008652   11.316  -4.560  -2.716   -7.506   9.539  -2.985    0.084   -129.58  -489.99 -1767.53    360.28   311.55 -1776.00  0
1998-08-20T00:12:32.5  232.008709   11.288  -4.534  -2.777   -7.495   9.500  -3.045    0.099   -131.52  -497.60 -1765.30    365.76   317.23 -1773.92  0
1998-08-20T00:12:37.5  232.008767   11.209  -4.582  -2.980   -7.402   9.496  -3.247    0.088   -133.44  -505.20 -1763.05    371.23   322.90 -1771.81  0
1998-08-20T00:12:42.5  232.008825   11.224  -4.756  -2.651   -7.328   9.664  -2.923    0.108   -135.37  -512.79 -1760.76    376.69   328.57 -1769.66  0
1998-08-20T00:12:47.5  232.008883   11.239  -4.696  -2.757   -7.371   9.616  -3.027    0.102   -137.30  -520.36 -1758.44    382.14   334.23 -1767.48  0
1998-08-20T00:12:52.5  232.008941   11.307  -4.578  -2.768   -7.489   9.547  -3.037    0.101   -139.22  -527.93 -1756.08    387.59   339.89 -1765.27  0
1998-08-20T00:12:57.5  232.008999   11.268  -4.677  -3.026   -7.405   9.607  -3.296    0.103   -141.14  -535.49 -1753.69    393.02   345.54 -1763.02  0
1998-08-20T00:13:02.5  232.009057   11.236  -4.637  -3.019   -7.398   9.556  -3.289    0.076   -143.05  -543.04 -1751.26    398.45   351.18 -1760.73  0
1998-08-20T00:13:07.5  232.009115   11.242  -4.649  -3.019   -7.397   9.569  -3.289    0.092   -144.97  -550.58 -1748.79    403.88   356.81 -1758.41  0
1998-08-20T00:13:12.5  232.009172   11.248  -4.561  -3.021   -7.447   9.496  -3.288    0.106   -146.88  -558.10 -1746.29    409.29   362.44 -1756.05  0
1998-08-20T00:13:17.5  232.009230   11.206  -4.657  -3.177   -7.362   9.554  -3.446    0.112   -148.78  -565.61 -1743.76    414.70   368.06 -1753.66  0
1998-08-20T00:13:22.5  232.009288   11.166  -4.684  -3.230   -7.314   9.556  -3.499    0.097   -150.69  -573.12 -1741.19    420.09   373.67 -1751.23  0
1998-08-20T00:13:27.5  232.009346   10.993  -4.863  -3.557   -7.074   9.615  -3.827    0.096   -152.59  -580.61 -1738.58    425.48   379.27 -1748.77  0
1998-08-20T00:13:32.5  232.009404   11.061  -4.725  -3.478   -7.202   9.532  -3.746    0.116   -154.49  -588.09 -1735.95    430.86   384.87 -1746.27  0
1998-08-20T00:13:37.5  232.009462   11.065  -4.718  -3.621   -7.209   9.523  -3.889    0.099   -156.39  -595.56 -1733.28    436.24   390.46 -1743.74  0
1998-08-20T00:13:42.5  232.009520   11.063  -4.664  -3.575   -7.235   9.477  -3.842    0.107   -158.28  -603.01 -1730.58    441.60   396.04 -1741.18  0
1998-08-20T00:13:47.5  232.009578   11.046  -4.685  -3.735   -7.210   9.483  -4.003    0.091   -160.18  -610.46 -1727.84    446.96   401.62 -1738.59  0
