P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980620::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980621::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980622::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980623::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980624::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980625::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980626::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980627::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980628::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980629::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980630::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980701::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980702::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980703::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980704::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980705::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980706::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980707::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980708::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980709::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980710::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980711::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980712::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980713::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980714::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980715::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980716::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980717::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980718::1.0
